second,cLeaf,cStem,cFruit
2830800,96975.5663429,309078.778121,285742.690931
2831100,96970.6070174,309080.493317,285738.824667
2831400,96965.6810537,309082.185757,285735.072488
2831700,96960.8027272,309083.850575,285731.474608
2832000,96955.9464433,309085.503886,285727.946062
2832300,96951.1474641,309087.132124,285724.594571
2832600,96946.3744696,309088.751382,285721.322155
2832900,96941.6585175,309090.353864,285718.221841
2833200,96936.9920713,309091.949422,285715.266862
2833500,96932.3597485,309093.540207,285712.412059
2833800,96927.8195966,309095.131558,285709.819254
2834100,96923.3230514,309096.728732,285707.345959
2834400,96918.9090565,309098.338006,285705.098046
2834700,96914.5580782,309099.963245,285703.015768
2835000,96910.2952092,309101.610804,285701.165078
2835300,96906.1205103,309103.2888,285699.536696
2835600,96902.0305332,309104.996043,285698.121929
2835900,96898.057466,309106.752009,285696.99095
2836200,96894.1613811,309108.540058,285696.046837
2836500,96890.3722321,309110.377128,285695.355949
2836800,96886.7119789,309112.275777,285694.965376
2837100,96883.1693004,309114.234202,285694.840984
2837400,96879.7560336,309116.261378,285695.001912
2837700,96876.4717277,309118.359424,285695.439795
2838000,96873.3082884,309120.525598,285696.131121
2838300,96870.2742342,309122.766385,285697.087134
2838600,96867.3708527,309125.084184,285698.303283
2838900,96864.5989834,309127.481031,285699.773775
2839200,96861.9611194,309129.959901,285701.495423
2839500,96859.5263852,309132.566656,285703.575111
2839800,96857.0948545,309135.175428,285705.660446
2840100,96854.9047104,309137.939207,285708.151694
2840400,96852.747925,309140.724408,285710.699037
2840700,96850.8021324,309143.649204,285713.578458
2841000,96848.9184088,309146.615066,285716.555567
2841300,96847.2172495,309149.705586,285719.803917
2841600,96845.6073167,309152.858397,285723.187805
2841900,96844.1684226,309156.132343,285726.813753
2842200,96842.8634196,309159.501114,285730.629188
2842500,96841.5743293,309162.88147,285734.466528
2842800,96840.5686713,309166.468152,285738.69402
2843100,96839.5958604,309170.079555,285742.965309
2843400,96838.858291,309173.868009,285747.550254
2843700,96838.1733386,309177.697113,285752.20329
2844000,96837.7099765,309181.697407,285757.143079
2844300,96837.3193895,309185.755314,285762.173382
2844600,96837.1345902,309189.976135,285767.45963
2844900,96837.0435625,309194.272974,285772.856472
2845200,96837.14239,309198.723722,285778.477229
2845500,96837.344549,309203.260184,285784.212008
2845800,96837.7299119,309207.948615,285790.148944
2846100,96838.2265956,309212.731538,285796.199266
2846400,96838.8969353,309217.661864,285802.426466
2846700,96839.68585,309222.695187,285808.763625
2847000,96840.6380828,309227.870371,285815.252236
2847300,96841.6744494,309233.11975,285821.813567
2847600,96842.8935648,309238.531158,285828.528299
2847900,96844.2603483,309244.076567,285835.341598
2848200,96845.7334127,309249.72135,285842.176137
2848500,96847.3159453,309255.47177,285848.976557
2848800,96848.9742335,309261.297865,285855.713945
2849100,96850.7080593,309267.201834,285862.354473
2849400,96852.5084269,309273.177038,285868.87564
2849700,96854.3679101,309279.218043,285875.261204
2850000,96856.2793457,309285.319279,285881.501327
2850300,96858.2403636,309291.480572,285887.576494
2850600,96860.2432914,309297.69527,285893.486618
2850900,96862.2847524,309303.961767,285899.220568
2851200,96864.356145,309310.270662,285904.799203
2851500,96866.4588334,309316.626475,285910.194681
2851800,96868.5883054,309323.025065,285915.414886
2852100,96870.7420982,309329.464915,285920.461282
2852400,96872.9164897,309335.94149,285925.351443
2852700,96875.1126566,309342.459062,285930.067556
2853000,96877.3272457,309349.013049,285934.63181
2853300,96879.5593639,309355.602936,285939.050761
2853600,96881.8083761,309362.228415,285943.331412
2853900,96884.0805129,309368.903894,285947.433199
2854200,96886.3692566,309375.615557,285951.40971
2854500,96888.6580004,309382.32722,285955.386221
2854800,96890.978787,309389.110465,285959.149028
2855100,96893.312634,309395.922887,285962.82473
2855400,96895.646481,309402.735309,285966.500433
2855700,96898.0229952,309409.643995,285969.944618
2856000,96900.4024329,309416.559276,285973.37294
2856300,96902.7894015,309423.491578,285976.768853
2856600,96905.2155222,309430.512365,285979.996276
2856900,96907.6416429,309437.533152,285983.223698
2857200,96910.0861382,309444.595708,285986.388206
2857500,96912.5597675,309451.72449,285989.452958
2857800,96915.0333968,309458.853272,285992.51771
2858100,96917.544058,309466.068194,285995.480964
2858400,96920.0781768,309473.33768,285998.379925
2858700,96922.6122955,309480.607166,286001.278886
2859000,96925.1464143,309487.876652,286004.177847
2859300,96927.7014716,309495.196846,286007.031611
2859600,96930.307358,309502.640137,286009.77566
2859900,96932.9132444,309510.083428,286012.519709
2860200,96935.5191308,309517.526719,286015.263758
2860500,96938.1250172,309524.97001,286018.007806
2860800,96940.7964552,309532.583115,286020.635098
2861100,96943.4698298,309540.201236,286023.25894
2861400,96946.1432043,309547.819358,286025.882783
2861700,96948.8165788,309555.437479,286028.506625
2862000,96951.5291215,309563.168341,286031.062625
2862300,96954.2626753,309570.959682,286033.582232
2862600,96956.9962291,309578.751022,286036.101839
2862900,96959.7297829,309586.542362,286038.621445
2863200,96962.4784964,309594.388363,286041.10298
2863500,96965.2579318,309602.345136,286043.507361
2863800,96968.0373672,309610.301909,286045.911742
2864100,96970.8168026,309618.258681,286048.316122
2864400,96973.5964431,309626.216511,286050.719559
2864700,96976.3964714,309634.279367,286053.029239
2865000,96979.1977858,309642.363975,286055.309706
2865300,96982.0008106,309650.477515,286057.551313
2865600,96984.801841,309658.630474,286059.727156
2865900,96987.6005438,309666.801836,286061.868596
2866200,96990.3938512,309675.004285,286063.948041
2866500,96993.1790203,309683.233362,286065.966064
2866800,96995.9580656,309691.479707,286067.942581
2867100,96998.7167591,309699.769269,286069.805269
2867400,97001.4754526,309708.05883,286071.667957
2867700,97004.2224788,309716.364919,286073.479926
2868000,97006.9430673,309724.708456,286075.176967
2868300,97009.6636558,309733.051993,286076.874009
2868600,97012.3605298,309741.418831,286078.48795
2868900,97015.0342903,309749.808379,286080.020898
2869200,97017.7080509,309758.197927,286081.553846
2869500,97020.343014,309766.614521,286082.972044
2869800,97022.9618713,309775.042343,286084.342605
2870100,97025.5807285,309783.470164,286085.713167
2870400,97028.14148,309791.924568,286086.93077
2870700,97030.6962651,309800.381701,286088.132668
2871000,97033.2405971,309808.840748,286089.30889
2871300,97035.6977916,309817.315755,286090.27108
2871600,97038.1549861,309825.790761,286091.233271
2871900,97040.6121806,309834.265767,286092.195462
2872200,97043.0678366,309842.740633,286093.153893
2872500,97045.3725272,309851.201719,286093.743367
2872800,97047.6772178,309859.662805,286094.332841
2873100,97049.9819083,309868.123892,286094.922315
2873400,97052.2865989,309876.584978,286095.511789
2873700,97054.478213,309885.016204,286095.814518
2874000,97056.6149171,309893.427049,286095.966101
2874300,97058.6877437,309901.810266,286095.938827
2874600,97060.6936765,309910.161751,286095.732501
2874900,97062.6286914,309918.477416,286095.351305
2875200,97064.4896761,309926.753873,286094.80196
2875500,97066.2682224,309934.984669,286094.076857
2875800,97067.974767,309943.174263,286093.20371
2876100,97069.6049269,309951.319135,286092.177164
2876400,97071.1556131,309959.416304,286090.995192
2876700,97072.6043307,309967.450234,286089.618265
2877000,97073.9704883,309975.431357,286088.081428
2877300,97075.2442892,309983.352011,286086.357715
2877600,97076.4601387,309991.234395,286084.514836
2877900,97077.5312077,309999.017641,286082.337574
2878200,97078.5315775,310006.750653,286079.980057
2878500,97079.4453498,310014.422086,286077.401309
2878800,97080.2241244,310021.994466,286074.52351
2879100,97080.8999738,310029.489691,286071.46439
2879400,97081.4729162,310036.906692,286068.234212
2879700,97081.9417059,310044.243497,286064.83121
2880000,97082.2752834,310051.4743,286061.182009
2880300,97082.5096265,310058.625945,286057.34279
2880600,97082.6182575,310065.676107,286053.562967
2880900,97082.616285,310072.635631,286049.972223
2881200,97082.50755,310079.506395,286046.106505
2881500,97082.282739,310086.279348,286042.004947
2881800,97081.945551,310092.956373,286037.720658
2882100,97081.49133,310099.532294,286033.262863
2882400,97080.9236479,310106.008964,286028.640485
2882700,97080.2411287,310112.383997,286023.84822
2883000,97079.4233998,310118.637762,286018.848145
2883300,97078.4559691,310124.755605,286013.606307
2883600,97077.4198576,310130.810062,286008.244238
2883900,97076.2232962,310136.716436,286002.601289
2884200,97074.9122341,310142.515236,285996.738006
2884500,97073.4783971,310148.198689,285990.638468
2884800,97071.8803834,310153.72538,285984.198416
2885100,97070.1998064,310159.173236,285977.587121
2885400,97068.3011,310164.409708,285970.499623
2885700,97066.3523138,310169.597428,285963.30149
2886000,97064.0586045,310174.444024,285955.309567
2886300,97061.7648952,310179.290619,285947.317644
2886600,97059.4157539,310184.081588,285939.19307
2886900,97056.6621544,310188.466682,285930.100606
2887200,97053.9085549,310192.851777,285921.008143
2887500,97051.0521403,310197.131838,285911.659957
2887800,97047.809049,310201.01688,285901.350023
2888100,97044.5659577,310204.901923,285891.040089
2888400,97041.1672302,310208.625247,285880.339177
2888700,97037.4045829,310211.970432,285868.724052
2889000,97033.6419357,310215.315616,285857.108928
2889300,97029.6458815,310218.413637,285844.941425
2889600,97025.2833207,310221.12355,285831.906553
2889900,97020.9207599,310223.833463,285818.871681
2890200,97016.558199,310226.543375,285805.836809
2890500,97011.5480426,310228.554769,285791.440562
2890800,97006.5082009,310230.534142,285776.981911
2891100,97001.4683593,310232.513516,285762.52326
2891400,96996.1005125,310234.132632,285747.466472
2891700,96990.4338367,310235.423536,285731.864749
2892000,96984.7671609,310236.71444,285716.263027
2892300,96978.6534331,310237.503695,285699.989565
2892600,96972.4194156,310238.157968,285683.535356
2892900,96966.1579002,310238.780843,285667.045786
2893200,96959.4019112,310238.839086,285649.920348
2893500,96952.6459223,310238.897329,285632.79491
2893800,96945.521396,310238.526306,285615.257885
2894100,96938.2928501,310238.034124,285597.604691
2894400,96930.8266756,310237.260087,285579.693841
2894700,96923.1295058,310236.212062,285561.532528
2895000,96915.3237646,310235.032911,285543.241782
2895300,96907.163161,310233.425179,285524.527983
2895600,96899.0025573,310231.817447,285505.814184
2895900,96890.3644727,310229.621414,285486.483173
2896200,96881.7072556,310227.401808,285467.12743
2896500,96872.8596024,310224.941465,285447.546119
2896800,96863.5472857,310221.893723,285427.414421
2897100,96854.2349689,310218.845981,285407.282723
2897400,96844.6946892,310215.504686,285386.935971
2897700,96834.9952269,310211.957371,285366.453617
2898000,96825.1012082,310208.155357,285345.846219
2898300,96814.9858608,310204.059109,285325.177763
2898600,96804.7001216,310199.732845,285304.520648
2898900,96794.1856451,310195.091168,285283.948993
2899200,96783.5345933,310190.260139,285263.439157
2899500,96772.7027605,310185.170997,285243.066097
2899800,96761.7351181,310179.887952,285222.795787
2900100,96750.5971309,310174.353229,285202.693206
2900400,96739.3314958,310168.629911,285182.716314
2900700,96727.8541773,310162.575148,285162.979574
2901000,96716.2186327,310156.27264,285143.422338
2901300,96704.5830881,310149.970132,285123.865103
2901600,96692.9475435,310143.667623,285104.307867
2901900,96681.2385493,310137.248905,285084.837131
2902200,96669.268154,310130.416067,285065.675936
2902500,96657.1725083,310123.369729,285046.710497
2902800,96644.9711423,310116.137941,285027.941529
2903100,96632.6729867,310108.731728,285009.375226
2903400,96620.2682142,310101.126574,284991.056905
2903700,96607.7884879,310093.379189,284972.920849
2904000,96595.2215694,310085.455318,284955.025458
2904300,96582.5869216,310077.394357,284937.317011
2904600,96569.8648793,310069.140331,284919.878055
2904900,96557.097117,310060.785304,284902.580081
2905200,96544.2451676,310052.224015,284885.563583
2905500,96531.3651943,310043.594067,284868.640783
2905800,96518.4069255,310034.747504,284852.004199
2906100,96505.4341824,310025.860897,284835.420527
2906400,96492.3929558,310016.751124,284819.131064
2906700,96479.3459344,310007.621658,284802.867676
2907000,96466.2432583,309998.274652,284786.896135
2907300,96453.1362255,309988.90576,284770.954619
2907600,96439.9924675,309979.352395,284755.266198
2907900,96426.8438331,309969.762819,284739.629262
2908200,96413.6744401,309960.019099,284724.211491
2908500,96400.5019082,309950.212731,284708.890056
2908800,96387.3210766,309940.240705,284693.823356
2909100,96374.140245,309930.26868,284678.756656
2909400,96360.9616837,309920.26895,284663.73877
2909700,96347.8011008,309910.049837,284649.107423
2910000,96334.6405179,309899.830724,284634.476076
2910300,96321.479935,309889.611612,284619.844728
2910600,96308.3499636,309879.259413,284605.407752
2910900,96295.2337356,309868.833029,284590.824044
2911200,96282.1293747,309858.336876,284576.378523
2911500,96269.0408586,309847.777988,284562.07924
2911800,96255.9759635,309837.153182,284547.938596
2912100,96242.9397981,309826.466969,284533.956058
2912400,96229.926219,309815.740097,284520.082705
2912700,96216.9464419,309804.97303,284506.490046
2913000,96204.0129759,309794.172431,284493.079861
2913300,96191.129842,309783.344649,284479.861312
2913600,96178.3083112,309772.494351,284466.851586
2913900,96165.5473775,309761.628914,284454.030679
2914200,96152.8511143,309750.752636,284441.401906
