second,cLeaf,cStem,cFruit
8355900,97356.1204695,402635.234863,286236.647437
8356200,97357.5625279,402644.841234,286236.403972
8356500,97358.9723959,402654.447259,286236.146951
8356800,97360.3482449,402664.05288,286235.884775
8357100,97361.6950475,402673.658128,286235.622715
8357400,97363.009297,402683.262926,286235.364997
8357700,97364.2956501,402692.867315,286235.110053
8358000,97365.5505383,402702.471217,286234.853265
8358300,97366.7789401,402712.074687,286234.591318
8358600,97367.9787531,402721.677664,286234.321734
8358900,97369.150872,402731.280136,286234.044274
8359200,97370.2929394,402740.882023,286233.759894
8359500,97371.4070125,402750.483336,286233.470677
8359800,97372.494695,402760.084076,286233.177345
8360100,97373.5608765,402769.684325,286232.880324
8360400,97374.6012152,402779.28396,286232.578422
8360700,97375.6139443,402788.8829,286232.271059
8361000,97376.6064518,402798.481307,286231.959812
8361300,97377.5693015,402808.078893,286231.643047
8361600,97378.5105151,402817.675845,286231.322297
8361900,97379.430353,402827.27215,286230.998027
8362200,97380.3291213,402836.867797,286230.670796
8362500,97381.2003202,402846.46254,286230.33984
8362800,97382.047347,402856.056433,286230.001763
8363100,97382.8714387,402865.64946,286229.649683
8363400,97383.6749839,402875.241637,286229.27985
8363700,97384.4580462,402884.832883,286228.889866
8364000,97385.2185648,402894.422916,286228.479062
8364300,97385.9562534,402904.011327,286228.057688
8364600,97386.6689356,402913.596898,286227.636194
8364900,97387.3584633,402923.177962,286227.212047
8365200,97388.0107143,402932.745939,286226.752328
8365500,97388.6045682,402942.28177,286226.172947
8365800,97389.0855437,402951.741107,286225.290527
8366100,97389.3079832,402961.008397,286223.635843
8366400,97388.9383705,402969.817678,286220.135953
8366700,97387.302667,402977.630484,286212.642759
8367000,97383.3530836,402983.604762,286197.882967
8367300,97375.9208486,402986.785111,286172.402179
8367600,97364.583968,402986.785223,286135.413815
8367900,97350.0199977,402984.088127,286089.656777
8368200,97333.065699,402979.307821,286038.26226
8368500,97314.4870642,402973.016298,285983.905342
8368800,97294.7650656,402965.552872,285928.325519
8369100,97274.37937,402957.308357,285872.753284
8369400,97253.5510661,402948.445785,285817.811997
8369700,97232.4528873,402939.100389,285763.884745
8370000,97211.2070788,402929.3701,285711.188398
8370300,97189.9053684,402919.328803,285659.850142
8370600,97168.6139912,402909.03993,285609.883968
8370900,97147.3759889,402898.539028,285561.312238
8371200,97126.2261283,402887.858672,285514.121115
8371500,97105.2006039,402877.017136,285468.366601
8371800,97084.3546628,402866.02285,285424.222749
8372100,97063.6206557,402854.952064,285380.962107
8372400,97043.0270604,402843.787965,285338.792288
8372700,97022.6669633,402832.507273,285298.187652
8373000,97002.4365277,402821.173554,285258.374008
8373300,96982.3790762,402809.773324,285219.587407
8373600,96962.602982,402798.284324,285182.319838
8373900,96942.8773932,402786.779389,285145.324944
8374200,96923.4431029,402775.201052,285109.750876
8374500,96904.1037487,402763.598791,285074.639866
8374800,96885.0165099,402751.945233,285040.648599
8375100,96866.058808,402740.265318,285007.232657
8375400,96847.3126972,402728.549765,284974.685515
8375700,96828.7281867,402716.806995,284942.801908
8376000,96810.3154004,402705.039921,284911.577445
8376300,96792.0936627,402693.245809,284881.086298
8376600,96773.9654495,402681.44023,284850.936049
8376900,96756.0658569,402669.607306,284821.611499
8377200,96738.3200289,402657.757566,284792.825064
8377500,96721.0133272,402646.098073,284765.540622
8377800,96704.5382358,402634.951733,284741.08051
8378100,96689.2020948,402624.559506,284720.455433
8378400,96674.9834226,402614.936907,284703.567154
8378700,96662.0959331,402606.248792,284691.103429
8379000,96650.432154,402598.430588,284682.681492
8379300,96640.2879039,402591.705407,284679.223504
8379600,96631.4793257,402585.952304,284680.075681
8379900,96624.0625796,402581.222211,284685.36471
8380200,96617.780959,402577.332175,284694.21806
8380500,96612.6367519,402574.288186,284706.571246
8380800,96608.502031,402571.998299,284721.944895
8381100,96605.1404506,402570.288088,284739.550566
8381400,96602.5436302,402569.152835,284759.252376
8381700,96600.5137259,402568.444616,284780.369511
8382000,96598.9206554,402568.06604,284802.444612
8382300,96597.7158273,402567.981209,284825.210234
8382600,96596.7391015,402568.069577,284848.25639
8382900,96595.9742071,402568.319276,284871.465968
8383200,96595.3796273,402568.699274,284894.68905
8383500,96594.9288457,402569.189941,284917.79262
8383800,96594.6010064,402569.776054,284940.626933
8384100,96594.3704487,402570.438921,284963.011111
8384400,96594.2002058,402571.149883,284985.021268
8384700,96594.0789387,402571.900298,285006.653825
8385000,96594.0122858,402572.695809,285027.666569
8385300,96593.9741938,402573.515661,285048.224803
8385600,96593.9588817,402574.355196,285068.373814
8385900,96593.968863,402575.217149,285087.971588
8386200,96593.9999818,402576.098734,285106.964915
8386500,96594.0477799,402576.996879,285125.325632
8386800,96594.113575,402577.913335,285142.938974
8387100,96594.17937,402578.829791,285160.552316
8387400,96594.2578204,402579.760023,285177.505849
8387700,96594.3435638,402580.698603,285194.021616
8388000,96594.4364622,402581.645672,285210.065886
8388300,96594.537754,402582.603621,285225.432906
8388600,96594.6431374,402583.567268,285240.418082
8388900,96594.7520121,402584.535831,285255.070104
8389200,96594.8659627,402585.51221,285269.154988
8389500,96594.9820755,402586.491916,285282.998303
8389800,96595.1038537,402587.481334,285296.094396
8390100,96595.2267899,402588.472845,285309.026131
8390400,96595.3544919,402589.473497,285321.226324
8390700,96595.4840158,402590.478304,285333.085664
8391000,96595.6177594,402591.492734,285344.155463
8391300,96595.7515031,402592.507164,285355.225261
8391600,96595.8852468,402593.521595,285366.295059
8391900,96596.0237209,402594.548118,285376.374342
8392200,96596.1636625,402595.578394,285386.146364
8392500,96596.3036041,402596.608669,285395.918387
8392800,96596.4469445,402597.649855,285404.803771
8393100,96596.5909899,402598.693303,285413.505276
8393400,96596.7350352,402599.736752,285422.20678
8393700,96596.8817324,402600.791113,285430.036406
8394000,96597.0287465,402601.846779,285437.761809
8394300,96597.1757606,402602.902445,285445.487211
8394600,96597.3247429,402603.969047,285452.363956
8394900,96597.4738111,402605.036127,285459.203695
8395200,96597.6229069,402606.103421,285466.027219
8395500,96597.7731665,402607.179772,285472.168326
8395800,96597.9234261,402608.256122,285478.309433
8396100,96598.0740465,402609.33924,285483.956458
8396400,96598.2246908,402610.422804,285489.570872
8396700,96598.3752528,402611.512216,285494.76881
8397000,96598.5258006,402612.602637,285499.894949
8397300,96598.6759304,402613.699492,285504.59259
8397600,96598.8259338,402614.798293,285509.160665
8397900,96598.9757342,402615.900324,285513.528812
8398200,96599.125387,402617.005593,285517.705832
8398500,96599.2749684,402618.113868,285521.715029
8398800,96599.4246659,402619.225662,285525.544913
8399100,96599.5753491,402620.34155,285529.210713
8399400,96599.7294314,402621.463465,285532.725208
8399700,96599.8964236,402622.600208,285536.070488
8400000,96600.0756007,402623.749079,285539.348786
8400300,96600.2675871,402624.910661,285542.558606
8400600,96600.4976352,402626.107483,285545.690965
8400900,96600.7569976,402627.330484,285548.812783
8401200,96601.0469327,402628.580766,285551.924766
8401500,96601.3580622,402629.849623,285555.048615
8401800,96601.7506658,402631.189888,285558.218081
8402100,96602.1432694,402632.530154,285561.387548
8402400,96602.6937774,402634.005097,285564.804212
8402700,96603.2563602,402635.490339,285568.23978
8403000,96604.0079979,402637.132317,285572.116924
8403300,96604.8607689,402638.858141,285576.230286
8403600,96606.1061466,402640.904649,285581.408405
8403900,96607.4461047,402643.028411,285586.843027
8404200,96609.4751809,402645.71422,285594.202097
8404500,96611.6342217,402648.506527,285601.919206
8404800,96614.5768161,402651.941749,285611.7866
8405100,96617.7817279,402655.594749,285622.338742
8405400,96621.6995328,402659.839598,285634.75181
8405700,96625.8810423,402664.308496,285647.77969
8406000,96630.7336972,402669.347612,285662.372312
8406300,96635.7440837,402674.524434,285677.279562
8406600,96641.2815914,402680.167691,285693.150404
8406900,96647.1083479,402686.080987,285709.356243
8407200,96653.2050355,402692.257882,285725.726926
8407500,96659.4533304,402698.587688,285742.129971
8407800,96665.9208984,402705.152856,285758.409393
8408100,96672.5055547,402711.853798,285774.508027
8408400,96679.1967716,402718.682921,285790.392474
8408700,96686.0027018,402725.660057,285805.940502
8409000,96692.9050658,402732.774809,285821.079309
8409300,96699.8886783,402740.014602,285835.80327
8409600,96706.9449387,402747.368827,285850.136076
8409900,96714.0081184,402754.734942,285864.42619
8410200,96721.1980549,402762.318887,285877.934215
8410500,96728.4050384,402769.93291,285891.344065
8410800,96735.7111373,402777.721815,285904.1831
8411100,96743.0472844,402785.56252,285916.880146
8411400,96750.4776822,402793.565706,285929.131827
8411700,96757.9521552,402801.643861,285941.210474
8412000,96765.5134446,402809.869687,285952.948294
8412300,96773.143839,402818.215393,285964.446857
8412600,96780.8651972,402826.718897,285975.630485
8412900,96788.5865554,402835.222402,285986.814113
8413200,96796.4057144,402843.911999,285997.598406
8413500,96804.2712235,402852.68979,286008.193446
8413800,96812.1922209,402861.587574,286018.513048
8414100,96820.150248,402870.566413,286028.644512
8414400,96828.1610926,402879.694622,286038.358326
8414700,96836.1789331,402888.878136,286047.842219
8415000,96844.2055091,402898.130706,286057.039019
8415300,96852.2040992,402907.458161,286065.693435
8415600,96860.1705672,402916.81255,286074.022235
8415900,96868.0659165,402926.205462,286081.736317
8416200,96875.9427165,402935.602998,286089.322139
8416500,96883.7074631,402945.028474,286096.133157
8416800,96891.4176294,402954.458883,286102.634232
8417100,96899.0462862,402963.896658,286108.672439
8417400,96906.5823495,402973.339091,286114.250219
8417700,96914.0707328,402982.78392,286119.590906
8418000,96921.43108,402992.234238,286124.367694
8418300,96928.7516378,403001.686296,286128.985915
8418600,96935.9406169,403011.144158,286133.101547
8418900,96943.129596,403020.602021,286137.217179
8419200,96950.1674175,403030.066781,286140.827631
8419500,96957.1759606,403039.532878,286144.340231
8419800,96964.0966044,403049.003141,286147.60393
8420100,96970.9283988,403058.477615,286150.616034
8420400,96977.7330249,403067.953417,286153.562964
8420700,96984.3916508,403077.436354,286156.159646
8421000,96991.0502766,403086.919291,286158.756329
8421300,96997.5348133,403096.410986,286161.012833
8421600,97003.9802163,403105.904649,286163.192869
8421900,97010.4256194,403115.398312,286165.372905
8422200,97016.8326102,403124.893918,286167.482397
8422500,97023.1000481,403134.396588,286169.340931
8422800,97029.2984527,403143.902797,286171.105563
8423100,97035.4283103,403153.412499,286172.789049
8423400,97041.4848066,403162.925894,286174.398115
8423700,97047.4484037,403172.443847,286175.930068
8424000,97053.3983621,403181.962459,286177.451437
8424300,97059.2285433,403191.486788,286178.887046
8424600,97065.0369957,403201.01211,286180.309624
8424900,97070.7423244,403210.542155,286181.670362
8425200,97076.4109942,403220.0738,286183.012148
8425500,97081.9928729,403229.609238,286184.309066
8425800,97087.4943805,403239.147872,286185.572809
8426100,97092.8848404,403248.690925,286186.790714
8426400,97098.2753002,403258.233977,286188.008619
8426700,97103.6657601,403267.77703,286189.226524
8427000,97108.9647265,403277.323416,286190.413855
8427300,97114.097734,403286.875852,286191.545725
8427600,97119.2307415,403296.428287,286192.677595
8427900,97124.363749,403305.980722,286193.809465
8428200,97129.4237225,403315.535425,286194.927209
8428500,97134.305659,403325.095655,286196.010515
8428800,97139.1875955,403334.655885,286197.093822
8429100,97144.069532,403344.216116,286198.177128
8429400,97148.9013132,403353.777647,286199.254825
8429700,97153.5617155,403363.343626,286200.313352
8430000,97158.2221178,403372.909605,286201.371879
8430300,97162.8825202,403382.475584,286202.430406
8430600,97167.3577472,403392.045248,286203.473851
8430900,97171.8253132,403401.615064,286204.516672
8431200,97176.2928792,403411.18488,286205.559493
8431500,97180.6291165,403420.756647,286206.594419
8431800,97184.9074872,403430.329274,286207.625865
8432100,97189.1858578,403439.9019,286208.657312
8432400,97193.3846876,403449.475328,286209.680379
8432700,97197.4772215,403459.049826,286210.692249
8433000,97201.5697553,403468.624325,286211.704118
8433300,97205.6334612,403478.199008,286212.710379
8433600,97209.5479193,403487.774648,286213.687604
8433900,97213.4623775,403497.350287,286214.664828
8434200,97217.3669893,403506.92595,286215.639264
8434500,97221.1109396,403516.501989,286216.5682
8434800,97224.8548898,403526.078027,286217.497136
8435100,97228.5988401,403535.654066,286218.426073
8435400,97232.1970205,403545.230037,286219.304171
8435700,97235.7881093,403554.806004,286220.179796
8436000,97239.3239533,403564.381808,286221.033006
8436300,97242.7793647,403573.957373,286221.853584
8436600,97246.2347762,403583.532938,286222.674161
8436900,97249.5747752,403593.107989,286223.438013
8437200,97252.8961027,403602.682957,286224.192688
8437500,97256.1794335,403612.257726,286224.926483
8437800,97259.3798747,403621.832057,286225.61473
8438100,97262.5562332,403631.406247,286226.287815
8438400,97265.6488944,403640.979946,286226.908203
8438700,97268.7274298,403650.553557,286227.518983
8439000,97271.7135352,403660.126602,286228.066902
